user_id,age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class
1018889,23.0,private,50810.0,10,Never-married,service,caucasian,Female,0.0,0.0,40,486.0,88.0,0
1041570,23.0,private,45347.0,9,Divorced,service,caucasian,Female,0.0,0.0,40,152.0,,0
1007081,40.0,private,83850.0,10,Married,sales,caucasian,Male,0.0,,40,78.0,208.0,0
1038762,82.0,self_employed,30102.0,10,Widowed,sales,caucasian,Male,0.0,0.0,20,491.0,54.0,0
1041972,57.0,self_employed,41480.5,9,Married,craft,caucasian,Male,,0.0,50,285.0,79.0,0
1032665,14.0,private,63297.5,9,Never-married,service,caucasian,Male,0.0,0.0,40,398.0,,0
1048807,32.0,private,52837.25,6,Married,trucker,caucasian,Male,0.0,0.0,40,386.0,60.0,0
1044737,32.0,self_employed,52731.5,7,Divorced,cleaner,caucasian,Female,0.0,,40,,118.0,0
1008756,30.0,private,45774.0,13,Never-married,sales,caucasian,Female,0.0,0.0,40,462.0,,0
1027956,36.0,self_employed,6852.0,11,Married,sales,caucasian,Male,0.0,0.0,60,145.0,214.0,0
1025989,19.0,,32113.25,9,Never-married,,caucasian,Female,0.0,0.0,28,,295.0,0
1041238,35.0,private,32399.25,10,Married,sales,caucasian,Male,0.0,0.0,46,458.0,435.0,0
1008925,36.0,private,89849.25,7,Married,cleaner,not_caucasian,Male,0.0,0.0,40,,10.0,0
1033614,50.0,private,64215.25,9,Married,sales,caucasian,Male,0.0,0.0,80,346.0,195.0,0
1039721,14.0,private,85402.5,10,Never-married,sales,caucasian,Male,0.0,0.0,35,426.0,,0
1005647,61.0,self_employed,49504.25,9,Married,sales,caucasian,Male,0.0,0.0,50,102.0,115.0,0
1027432,40.0,private,62023.5,9,Married,trucker,caucasian,Male,0.0,0.0,40,367.0,260.0,0
1014518,45.0,private,43900.0,14,Married,executive,caucasian,Male,0.0,0.0,60,110.0,452.0,0
1016339,41.0,private,36843.0,9,Married,clerical,caucasian,Male,0.0,0.0,48,,386.0,0
1022435,27.0,private,33827.0,13,Never-married,sales,not_caucasian,Female,0.0,0.0,40,,215.0,0
1047000,28.0,private,35387.5,6,Divorced,craft,caucasian,Male,,0.0,40,,,0
1009761,29.0,private,71414.25,10,Married,craft,caucasian,Male,0.0,0.0,45,338.0,434.0,0
1002192,37.0,government,8237.5,12,Divorced,executive,not_caucasian,Female,0.0,0.0,40,80.0,383.0,0
1009022,50.0,self_employed,69782.25,14,Married,executive,caucasian,Male,0.0,0.0,20,405.0,444.0,0
1045339,23.0,private,29495.75,6,Divorced,service,caucasian,Female,0.0,0.0,45,339.0,,0
1034279,36.0,private,94197.25,9,Never-married,service,caucasian,Male,0.0,0.0,15,143.0,,0
1045659,22.0,private,70992.25,9,Never-married,factory,caucasian,Male,0.0,0.0,40,178.0,336.0,0
1015107,25.0,private,34069.25,13,Never-married,clerical,not_caucasian,Female,0.0,0.0,40,360.0,408.0,0
1045627,48.0,private,124582.0,6,Married,trucker,not_caucasian,Male,0.0,0.0,40,,478.0,0
1030975,47.0,self_employed,53436.25,10,Divorced,service,caucasian,Female,0.0,0.0,45,415.0,298.0,0
1023529,44.0,private,56849.75,11,Married,executive,not_caucasian,Male,0.0,0.0,40,497.0,221.0,0
1013516,37.0,self_employed,47960.25,13,Divorced,service,caucasian,Female,,0.0,48,,494.0,0
1039416,17.0,private,39824.75,7,Never-married,service,caucasian,Female,0.0,0.0,20,,460.0,0
1004098,35.0,self_employed,46733.5,13,Married,sales,caucasian,Male,0.0,0.0,40,176.0,85.0,0
1042744,39.0,private,,11,Married,craft,caucasian,Male,0.0,0.0,40,,289.0,0
1000460,40.0,government,49225.0,9,Married,service,caucasian,Female,0.0,0.0,39,136.0,,0
1033843,36.0,private,86744.5,13,Divorced,professional,caucasian,Female,0.0,0.0,40,,,0
1023921,44.0,private,24800.75,4,Married,factory,caucasian,Male,0.0,0.0,40,325.0,386.0,0
1032630,28.0,private,31387.5,9,Divorced,clerical,caucasian,Female,0.0,0.0,35,388.0,,0
1004794,22.0,private,49262.5,9,Never-married,service,caucasian,Female,0.0,0.0,20,475.0,210.0,0
1002573,56.0,private,57279.0,10,Never-married,service,caucasian,Male,0.0,0.0,32,244.0,316.0,0
1037275,61.0,private,13593.25,10,Married,sales,caucasian,Male,0.0,0.0,40,196.0,371.0,0
1026858,56.0,private,48283.0,5,Divorced,service,not_caucasian,Female,0.0,0.0,30,,,0
1038150,44.0,private,37519.0,9,Never-married,service,caucasian,Male,0.0,0.0,30,410.0,398.0,0
1031555,27.0,private,8568.25,11,Never-married,professional,caucasian,Female,0.0,1876.0,36,110.0,202.0,0
1019905,71.0,self_employed,32682.75,9,Widowed,clerical,caucasian,Female,0.0,0.0,35,,301.0,0
1009340,34.0,government,,9,Divorced,clerical,caucasian,Female,0.0,0.0,35,143.0,,0
1040967,17.0,,53031.25,6,Never-married,,caucasian,Female,0.0,0.0,20,108.0,98.0,0
1046243,45.0,private,10869.75,10,Married,trucker,caucasian,Male,0.0,0.0,48,,456.0,0
1021518,21.0,private,52370.75,10,Never-married,sales,caucasian,Female,0.0,0.0,20,151.0,146.0,0
1011645,14.0,private,54032.25,10,Never-married,cleaner,caucasian,Male,,,40,456.0,,0
1003123,14.0,private,22715.0,10,Never-married,clerical,not_caucasian,Female,0.0,0.0,40,273.0,,0
1007669,16.0,private,27347.5,9,Married,cleaner,caucasian,Male,0.0,0.0,40,184.0,,0
1029146,59.0,private,83317.5,14,Married,craft,not_caucasian,Female,0.0,0.0,35,427.0,173.0,0
1035324,30.0,private,91516.25,10,Never-married,craft,not_caucasian,Male,0.0,0.0,40,347.0,357.0,0
1003526,25.0,private,,9,Never-married,factory,caucasian,Female,0.0,0.0,40,176.0,142.0,0
1037617,,private,80668.5,10,Never-married,cleaner,caucasian,Male,0.0,0.0,40,450.0,265.0,0
1036598,41.0,private,36236.75,13,Divorced,executive,not_caucasian,Female,0.0,0.0,40,386.0,271.0,0
1012412,36.0,private,50236.75,9,Married,cleaner,caucasian,Male,0.0,0.0,35,,,0
1020155,14.0,private,80668.5,10,Never-married,executive,caucasian,Male,0.0,0.0,40,489.0,,0
1046102,22.0,private,10654.25,10,Divorced,professional,caucasian,Female,0.0,0.0,30,,,0
1013187,60.0,self_employed,24888.5,13,Divorced,sales,caucasian,Female,0.0,0.0,40,70.0,,0
1021514,49.0,self_employed,49333.0,10,Married,sales,caucasian,Male,0.0,0.0,60,,72.0,0
1001166,,government,85897.75,13,Divorced,professional,caucasian,Female,0.0,0.0,10,422.0,,0
1012936,47.0,government,50691.25,9,Married,craft,caucasian,Male,0.0,0.0,40,265.0,,0
1010356,14.0,government,9483.0,10,Never-married,cleaner,caucasian,Male,,0.0,40,233.0,,0
1002244,38.0,private,74441.75,14,Married,professional,not_caucasian,Male,0.0,0.0,40,345.0,77.0,0
1011539,36.0,private,238397.0,7,Widowed,clerical,caucasian,Female,0.0,0.0,40,,409.0,0
1018993,20.0,private,56014.75,9,Never-married,service,caucasian,Male,0.0,0.0,40,,474.0,0
1024592,69.0,private,26648.75,9,Widowed,clerical,caucasian,Female,1848.0,0.0,40,219.0,4.0,0
1044468,29.0,private,124799.25,10,Married,professional,caucasian,Male,0.0,0.0,40,95.0,310.0,0
1026515,27.0,private,,11,Never-married,cleaner,caucasian,Female,0.0,0.0,38,107.0,76.0,0
1012793,24.0,government,40278.25,10,Married,trucker,caucasian,Male,0.0,0.0,40,,,0
1038082,45.0,private,27998.5,10,Divorced,sales,caucasian,Male,4650.0,0.0,40,,293.0,0
1034046,14.0,private,72752.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,345.0,,0
1047052,29.0,private,49391.25,11,Never-married,clerical,caucasian,Female,0.0,0.0,35,485.0,192.0,0
1018860,47.0,private,47082.5,9,Married,trucker,caucasian,Male,0.0,0.0,25,,36.0,0
1020727,49.0,private,29795.5,9,Divorced,service,not_caucasian,Female,0.0,0.0,35,259.0,194.0,0
1007037,35.0,private,59853.75,9,Married,craft,caucasian,Male,0.0,0.0,42,204.0,491.0,0
1029132,28.0,private,50127.75,9,Divorced,farm,caucasian,Male,0.0,0.0,55,406.0,292.0,0
1036346,33.0,private,54036.25,9,Married,craft,caucasian,Male,0.0,0.0,40,260.0,484.0,0
1048243,27.0,private,53968.25,9,Never-married,factory,not_caucasian,Male,0.0,0.0,40,90.0,9.0,0
1026216,14.0,private,77294.5,9,Never-married,trucker,caucasian,Male,,0.0,40,70.0,,0
1018133,23.0,private,39201.75,5,Never-married,cleaner,not_caucasian,Male,0.0,0.0,36,301.0,319.0,0
1044763,23.0,private,,13,Never-married,professional,caucasian,Male,0.0,,40,489.0,449.0,0
1024182,14.0,private,9805.5,7,Never-married,service,caucasian,Male,,0.0,40,273.0,,0
1023224,63.0,private,25619.75,13,Divorced,executive,caucasian,Female,0.0,0.0,40,252.0,62.0,0
1035235,50.0,government,33253.5,11,Married,professional,caucasian,Male,0.0,0.0,40,39.0,197.0,0
1000114,40.0,private,25885.25,10,Married,cleaner,caucasian,Male,,0.0,40,149.0,26.0,0
1033814,,government,,9,Married,craft,caucasian,Male,0.0,0.0,40,216.0,299.0,0
1038801,44.0,private,46930.0,9,Married,craft,caucasian,Male,0.0,0.0,41,488.0,300.0,0
1048540,63.0,private,9448.0,6,Widowed,service,caucasian,Female,,0.0,31,83.0,18.0,0
1019610,59.0,private,28508.0,13,Divorced,clerical,caucasian,Female,0.0,0.0,40,,295.0,0
1015848,26.0,private,55169.5,3,Never-married,cleaner,not_caucasian,Female,0.0,0.0,40,116.0,133.0,0
1039035,71.0,private,27595.0,9,Married,sales,caucasian,Male,0.0,2467.0,52,145.0,392.0,0
1033828,52.0,private,32068.0,9,Married,sales,caucasian,Male,0.0,0.0,14,319.0,352.0,0
1002612,27.0,,64557.75,9,Never-married,,caucasian,Male,0.0,0.0,35,,5.0,0
1006729,22.0,private,43615.25,13,Never-married,clerical,caucasian,Female,0.0,0.0,40,242.0,412.0,0
1023088,24.0,private,12949.75,9,Married,clerical,not_caucasian,Female,0.0,0.0,40,248.0,283.0,0
1048593,24.0,private,86508.5,8,Divorced,cleaner,caucasian,Male,0.0,0.0,35,,,0
1016993,36.0,private,67941.75,13,Divorced,professional,caucasian,Male,0.0,0.0,40,340.0,18.0,0
1029420,23.0,private,33784.5,13,Never-married,sales,not_caucasian,Male,0.0,0.0,40,446.0,145.0,0
1008080,37.0,government,50534.75,13,Never-married,professional,caucasian,Female,0.0,0.0,20,229.0,231.0,0
1030431,69.0,self_employed,87255.5,9,Married,sales,caucasian,Male,0.0,0.0,33,420.0,241.0,0
1036639,47.0,private,52303.0,5,Married,factory,not_caucasian,Male,0.0,0.0,56,396.0,202.0,0
1040334,38.0,,49940.75,10,Married,,caucasian,Female,0.0,,20,394.0,,0
1015147,40.0,private,58880.75,9,Divorced,clerical,not_caucasian,Female,0.0,,40,186.0,7.0,0
1043995,49.0,private,24352.75,4,Never-married,factory,not_caucasian,Male,0.0,0.0,45,164.0,342.0,0
1024415,18.0,,43912.0,7,Never-married,,caucasian,Male,0.0,0.0,40,191.0,343.0,0
1023755,39.0,private,28854.5,10,Never-married,clerical,caucasian,Female,2174.0,0.0,45,,320.0,0
1046440,41.0,private,24185.25,12,Divorced,sales,caucasian,Male,0.0,0.0,40,46.0,116.0,0
1008798,31.0,private,35352.5,10,Never-married,trucker,not_caucasian,Male,0.0,0.0,40,183.0,373.0,0
1011170,38.0,self_employed,7816.75,9,Married,service,caucasian,Male,,0.0,70,380.0,,0
1017307,30.0,private,50406.0,13,Never-married,professional,not_caucasian,Male,0.0,0.0,45,487.0,122.0,0
1025740,32.0,private,24430.75,10,Never-married,craft,caucasian,Male,0.0,0.0,38,443.0,278.0,0
1000471,28.0,government,73407.0,14,Divorced,professional,caucasian,Male,0.0,0.0,10,5.0,470.0,0
1021805,69.0,private,27049.0,6,Never-married,craft,caucasian,Male,0.0,0.0,40,280.0,450.0,0
1041639,32.0,private,44249.5,13,Married,executive,caucasian,Male,0.0,0.0,40,109.0,424.0,0
1041779,43.0,self_employed,25254.25,9,Married,executive,caucasian,Male,0.0,0.0,35,195.0,,0
1007924,20.0,,28214.5,9,Never-married,,caucasian,Male,0.0,0.0,2,105.0,66.0,0
1007801,25.0,private,,5,Never-married,clerical,caucasian,Female,0.0,0.0,40,390.0,37.0,0
1045063,24.0,private,56631.25,11,Never-married,service,caucasian,Male,0.0,0.0,40,401.0,,0
1036589,14.0,private,44047.25,9,Married,factory,caucasian,Male,0.0,0.0,40,226.0,,0
1031813,44.0,,102528.5,9,Married,,caucasian,Male,0.0,0.0,40,356.0,,0
1029231,26.0,private,95168.5,9,Never-married,cleaner,caucasian,Male,0.0,0.0,52,,250.0,0
1043787,44.0,private,10927.75,13,Never-married,service,caucasian,Male,0.0,0.0,48,375.0,355.0,0
1023988,60.0,private,19304.75,9,Married,craft,caucasian,Male,0.0,0.0,37,,,0
1040083,41.0,private,66165.75,10,Divorced,professional,caucasian,Female,0.0,3900.0,40,,386.0,0
1013956,44.0,self_employed,23580.75,5,Married,craft,not_caucasian,Female,0.0,2163.0,15,32.0,,0
1045997,47.0,private,26563.75,10,Married,craft,caucasian,Male,0.0,0.0,40,,441.0,0
1047806,42.0,private,47941.25,9,Divorced,service,not_caucasian,Female,0.0,0.0,35,236.0,279.0,0
1042465,14.0,private,,7,Never-married,cleaner,caucasian,Male,0.0,0.0,18,35.0,,0
1023889,22.0,private,56581.75,10,Never-married,clerical,caucasian,Female,0.0,0.0,40,,288.0,0
1047123,27.0,government,41686.0,9,Divorced,service,caucasian,Female,0.0,0.0,20,313.0,,0
1021838,37.0,private,50329.75,10,Divorced,service,caucasian,Female,0.0,0.0,40,465.0,397.0,0
1041315,33.0,,52924.75,10,Divorced,,caucasian,Female,0.0,0.0,40,206.0,345.0,0
1014725,39.0,government,,9,Married,service,caucasian,Male,0.0,0.0,40,354.0,49.0,0
1004327,22.0,private,29935.5,9,Never-married,sales,caucasian,Female,0.0,0.0,40,42.0,23.0,0
1013011,52.0,private,65644.75,9,Married,cleaner,caucasian,Male,0.0,0.0,45,417.0,416.0,0
1047534,43.0,,53635.25,9,Married,,caucasian,Male,0.0,0.0,35,127.0,188.0,0
1028377,49.0,private,42295.0,4,Married,factory,caucasian,Female,,,40,,258.0,0
1029682,26.0,private,16810.0,9,Married,craft,caucasian,Male,0.0,0.0,40,406.0,256.0,0
1005182,51.0,private,36276.25,10,Never-married,trucker,caucasian,Male,0.0,0.0,30,,263.0,0
1005074,33.0,private,22916.5,9,Married,factory,caucasian,Male,0.0,0.0,40,470.0,419.0,0
1022084,27.0,,56105.25,10,Divorced,,caucasian,Male,0.0,0.0,40,36.0,80.0,0
1006616,25.0,private,76717.0,10,Never-married,sales,caucasian,Male,0.0,0.0,65,39.0,,0
1022299,23.0,private,137337.25,10,Never-married,tech,caucasian,Male,0.0,,40,,230.0,0
1027477,63.0,private,34994.5,7,Married,factory,caucasian,Male,0.0,0.0,40,185.0,,0
1010865,66.0,self_employed,32646.25,10,Married,service,caucasian,Female,0.0,0.0,12,397.0,,0
1039239,18.0,self_employed,57593.25,7,Never-married,service,caucasian,Female,594.0,0.0,4,415.0,9.0,0
1014429,37.0,private,40714.75,9,Divorced,service,not_caucasian,Female,0.0,0.0,40,483.0,,0
1022881,33.0,private,49665.0,13,Married,sales,caucasian,Male,0.0,0.0,50,,179.0,0
1004878,53.0,private,33076.0,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,,268.0,0
1017519,31.0,private,46433.0,9,Never-married,service,caucasian,Female,0.0,0.0,30,19.0,83.0,0
1046511,20.0,private,44617.25,9,Never-married,service,not_caucasian,Female,0.0,,15,332.0,400.0,0
1023169,17.0,private,25207.0,10,Never-married,clerical,caucasian,Male,0.0,0.0,20,43.0,469.0,0
1030662,75.0,self_employed,31299.25,9,Married,clerical,caucasian,Male,0.0,0.0,26,,468.0,0
1027879,30.0,private,95288.25,10,Married,craft,caucasian,Male,0.0,0.0,40,,270.0,0
1030731,21.0,private,6602.5,9,Never-married,clerical,caucasian,Female,0.0,0.0,40,464.0,230.0,0
1022666,51.0,self_employed,34781.75,10,Divorced,executive,caucasian,Female,0.0,0.0,50,206.0,121.0,0
1026506,30.0,private,97778.5,9,Married,cleaner,caucasian,Male,0.0,0.0,60,,439.0,0
1009115,39.0,private,34132.75,9,Never-married,service,caucasian,Female,0.0,0.0,47,281.0,147.0,0
1040057,19.0,private,94170.75,10,Never-married,service,not_caucasian,Female,2036.0,0.0,30,,201.0,0
1045239,36.0,private,29989.25,13,Divorced,service,not_caucasian,Female,0.0,0.0,35,,18.0,0
1002268,37.0,private,41258.5,9,Married,cleaner,caucasian,Male,0.0,2002.0,40,404.0,116.0,0
1028665,19.0,private,48002.5,13,Never-married,professional,caucasian,Female,0.0,0.0,60,426.0,,0
1017292,34.0,private,31206.75,11,Never-married,trucker,caucasian,Male,0.0,0.0,40,124.0,299.0,0
1026519,20.0,private,50301.0,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,413.0,430.0,0
1045615,17.0,private,22399.5,10,Never-married,clerical,caucasian,Female,0.0,0.0,60,215.0,,0
1048431,42.0,government,25398.25,13,Married,lawenf,caucasian,Male,0.0,,42,323.0,317.0,0
1032059,17.0,,45596.5,7,Divorced,,caucasian,Female,0.0,0.0,35,128.0,,0
1004573,35.0,private,44209.25,9,Married,cleaner,caucasian,Male,0.0,0.0,40,,357.0,0
1028240,59.0,private,65308.0,7,Divorced,farm,caucasian,Male,0.0,0.0,40,,236.0,0
1026795,42.0,private,9831.0,9,Married,sales,caucasian,Male,0.0,0.0,40,455.0,443.0,0
1015679,,,10074.75,6,Never-married,,caucasian,Female,0.0,0.0,30,333.0,44.0,0
1032725,,private,49105.0,9,Never-married,executive,caucasian,Female,0.0,0.0,45,260.0,29.0,0
1025080,60.0,private,,12,Divorced,service,caucasian,Female,0.0,0.0,40,,153.0,0
1012813,,private,43648.0,13,Never-married,service,caucasian,Female,0.0,0.0,15,200.0,353.0,0
1014530,24.0,private,50030.25,9,Never-married,craft,caucasian,Male,,0.0,45,290.0,385.0,0
1046307,14.0,private,40007.25,7,Never-married,service,caucasian,Female,0.0,0.0,22,,,0
1006157,29.0,government,68777.5,10,Married,lawenf,not_caucasian,Male,,0.0,40,149.0,249.0,0
1002663,40.0,government,36801.5,11,Married,craft,caucasian,Male,0.0,0.0,35,267.0,146.0,0
1029202,29.0,private,50719.5,9,Never-married,craft,caucasian,Male,0.0,0.0,50,,64.0,0
1019351,27.0,private,75413.5,9,Never-married,executive,caucasian,Female,0.0,0.0,40,127.0,41.0,0
1003667,23.0,government,54780.5,10,Never-married,lawenf,caucasian,Male,0.0,0.0,40,,157.0,0
1006123,22.0,private,63142.5,10,Married,executive,caucasian,Female,0.0,0.0,40,206.0,452.0,0
1045861,27.0,private,44672.0,11,Never-married,craft,caucasian,Male,0.0,0.0,40,,161.0,0
1022360,23.0,private,21516.25,8,Never-married,service,caucasian,Female,0.0,0.0,30,,290.0,0
1005811,25.0,private,48344.75,9,Never-married,trucker,caucasian,Male,0.0,0.0,40,253.0,240.0,0
1023525,22.0,government,54032.25,9,Never-married,clerical,caucasian,Male,,0.0,40,391.0,420.0,0
1004590,36.0,private,65253.0,9,Divorced,professional,not_caucasian,Female,0.0,0.0,50,323.0,231.0,0
1035233,30.0,,39789.75,10,Married,,caucasian,Female,0.0,0.0,30,482.0,28.0,0
1037215,29.0,private,65552.0,10,Never-married,service,not_caucasian,Female,0.0,0.0,30,233.0,124.0,0
1000855,27.0,government,22270.75,12,Married,service,caucasian,Male,0.0,0.0,35,,,0
1026485,30.0,private,49545.75,11,Never-married,professional,caucasian,Female,,0.0,40,326.0,424.0,0
1037350,,private,70949.0,8,Never-married,factory,caucasian,Male,0.0,0.0,30,,20.0,0
1022959,,private,28341.0,9,Never-married,sales,caucasian,Male,0.0,0.0,45,264.0,,0
1027319,30.0,private,72141.5,13,Never-married,service,caucasian,Male,0.0,0.0,40,,154.0,0
1022296,67.0,,45843.5,9,Widowed,,caucasian,Female,2329.0,0.0,15,,1.0,0
1029137,57.0,government,5406.5,10,Divorced,service,caucasian,Male,0.0,0.0,40,11.0,304.0,0
1025579,33.0,private,12569.0,13,Never-married,executive,caucasian,Male,0.0,0.0,40,374.0,450.0,0
1004972,39.0,private,26759.5,9,Never-married,craft,caucasian,Male,0.0,0.0,40,139.0,389.0,0
1042149,51.0,private,65959.0,9,Widowed,cleaner,caucasian,Male,0.0,0.0,30,171.0,232.0,0
1009195,46.0,government,19018.75,11,Divorced,clerical,caucasian,Female,0.0,0.0,20,96.0,372.0,0
1025882,31.0,private,46970.25,10,Married,sales,caucasian,Male,3942.0,0.0,40,,,0
1039761,51.0,private,14424.5,9,Divorced,service,caucasian,Female,0.0,,40,325.0,445.0,0
1026995,45.0,private,20350.0,2,Married,service,caucasian,Female,0.0,0.0,25,411.0,410.0,0
1026252,14.0,private,42201.75,4,Never-married,craft,caucasian,Male,0.0,,45,52.0,,0
1042941,24.0,self_employed,8729.5,11,Never-married,service,caucasian,Female,0.0,0.0,38,117.0,34.0,0
1012383,56.0,private,66379.5,10,Married,professional,caucasian,Male,0.0,0.0,45,363.0,323.0,0
1022624,22.0,private,8526.0,10,Married,executive,caucasian,Male,0.0,0.0,40,124.0,,0
1015229,36.0,private,43176.5,9,Married,craft,caucasian,Male,0.0,0.0,40,79.0,347.0,0
1046744,38.0,private,41462.0,13,Married,sales,caucasian,Male,0.0,0.0,44,232.0,44.0,0
1041940,52.0,self_employed,10050.0,10,Widowed,craft,not_caucasian,Male,0.0,0.0,35,187.0,77.0,0
1007101,43.0,private,112215.5,9,Never-married,trucker,not_caucasian,Male,0.0,0.0,40,225.0,,0
1015773,41.0,private,95377.5,10,Never-married,service,caucasian,Male,0.0,0.0,50,,175.0,0
1013407,45.0,self_employed,8043.0,9,Married,farm,caucasian,Male,,0.0,70,,126.0,0
1011716,25.0,private,40407.75,10,Married,craft,caucasian,Male,0.0,0.0,40,99.0,395.0,0
1047851,36.0,private,112084.25,9,Divorced,sales,not_caucasian,Female,0.0,0.0,40,233.0,58.0,0
1029046,38.0,government,91239.5,9,Married,clerical,caucasian,Male,3464.0,0.0,40,223.0,64.0,0
1005303,21.0,private,39668.0,7,Divorced,service,caucasian,Male,0.0,0.0,38,,,0
1041393,47.0,self_employed,51885.0,4,Married,craft,caucasian,Male,0.0,,40,188.0,165.0,0
1015199,38.0,private,62684.0,9,Married,trucker,not_caucasian,Male,0.0,0.0,99,457.0,,0
1011364,26.0,private,64312.5,9,Married,sales,caucasian,Male,0.0,0.0,35,40.0,,0
1039950,14.0,private,82481.25,10,Never-married,cleaner,caucasian,Male,0.0,0.0,30,423.0,,0
1013281,27.0,private,90131.75,9,Married,executive,caucasian,Male,0.0,0.0,40,263.0,421.0,0
1003638,,,82809.25,9,Divorced,,not_caucasian,Female,0.0,0.0,20,,451.0,0
1038923,18.0,private,66622.25,10,Never-married,executive,caucasian,Male,0.0,0.0,50,383.0,53.0,0
1015132,20.0,government,9613.75,9,Never-married,craft,caucasian,Male,0.0,0.0,10,,401.0,0
