,Date,TotalBikesCount,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,DayLightHrs,AvgTempInC,PRCP_IN,DryDay,YearsCount
228,2013-05-19,2136.0,0,0,0,0,0,0,1,0,15.066210149186237,5.8,0.0,1,0.6246575342465753
229,2013-05-20,4649.0,1,0,0,0,0,0,0,0,15.105213437272944,5.800000000000001,0.0,1,0.6273972602739726
230,2013-05-21,2481.0,0,1,0,0,0,0,0,0,15.143349340291186,5.35,0.0021259842519685043,0,0.6301369863013698
231,2013-05-22,2860.0,0,0,1,0,0,0,0,0,15.180594716003695,4.85,0.0021259842519685043,0,0.6328767123287671
232,2013-05-23,3023.0,0,0,0,1,0,0,0,0,15.216926442617305,4.9,0.0006299212598425197,0,0.6356164383561644
233,2013-05-24,3373.0,0,0,0,0,1,0,0,0,15.252321459529286,5.5,3.937007874015748e-05,0,0.6383561643835617
234,2013-05-25,1766.0,0,0,0,0,0,1,0,0,15.286756809782949,5.7,0.0,1,0.6410958904109589
235,2013-05-26,1191.0,0,0,0,0,0,0,1,0,15.32020968413265,5.8,0.00023622047244094488,0,0.6438356164383562
236,2013-05-27,769.0,1,0,0,0,0,0,0,1,15.352657466603869,5.7,0.0014960629921259843,0,0.6465753424657534
237,2013-05-28,3359.0,0,1,0,0,0,0,0,0,15.384077781416904,5.8,7.874015748031496e-05,0,0.6493150684931507
238,2013-05-29,3137.0,0,0,1,0,0,0,0,0,15.414448541126179,5.5,0.0008661417322834646,0,0.6520547945205479
239,2013-05-30,3963.0,0,0,0,1,0,0,0,0,15.443747995812476,5.550000000000001,0.0,1,0.6547945205479452
240,2013-05-31,4415.0,0,0,0,0,1,0,0,0,15.471954783147991,5.95,0.0,1,0.6575342465753424
241,2013-06-01,2240.0,0,0,0,0,0,1,0,0,15.499047979139123,6.35,0.0,1,0.6602739726027397
242,2013-06-02,2676.0,0,0,0,0,0,0,1,0,15.525007149338162,6.15,0.00015748031496062991,0,0.663013698630137
243,2013-06-03,4292.0,1,0,0,0,0,0,0,0,15.549812400299365,6.2,0.0,1,0.6657534246575343
244,2013-06-04,5121.0,0,1,0,0,0,0,0,0,15.573444431044418,6.65,0.0,1,0.6684931506849315
245,2013-06-05,5038.0,0,0,1,0,0,0,0,0,15.595884584289411,6.9,0.0,1,0.6712328767123288
246,2013-06-06,4639.0,0,0,0,1,0,0,0,0,15.617114897176238,6.7,0.0,1,0.673972602739726
247,2013-06-07,3676.0,0,0,0,0,1,0,0,0,15.637118151244144,6.35,0.0,1,0.6767123287671233
248,2013-06-08,2179.0,0,0,0,0,0,1,0,0,15.655877921370282,6.2,0.0,1,0.6794520547945205
249,2013-06-09,2081.0,0,0,0,0,0,0,1,0,15.67337862340532,6.050000000000001,0.0,1,0.6821917808219178
250,2013-06-10,4369.0,1,0,0,0,0,0,0,0,15.689605560228797,6.199999999999999,0.0,1,0.684931506849315
251,2013-06-11,3678.0,0,1,0,0,0,0,0,0,15.70454496594978,5.9,0.0,1,0.6876712328767123
252,2013-06-12,4005.0,0,0,1,0,0,0,0,0,15.718184047983101,6.1,3.937007874015748e-05,0,0.6904109589041096
253,2013-06-13,3915.0,0,0,0,1,0,0,0,0,15.730511026737311,6.15,0.0,1,0.6931506849315069
254,2013-06-14,3322.0,0,0,0,0,1,0,0,0,15.741515172660451,6.1,0.0,1,0.6958904109589041
255,2013-06-15,2556.0,0,0,0,0,0,1,0,0,15.751186840401603,6.4,0.0,1,0.6986301369863014
256,2013-06-16,2302.0,0,0,0,0,0,0,1,0,15.759517499860891,6.5,0.0,1,0.7013698630136986
257,2013-06-17,4252.0,1,0,0,0,0,0,0,0,15.766499763918228,6.75,0.0,1,0.7041095890410959
258,2013-06-18,4526.0,0,1,0,0,0,0,0,0,15.772127412650553,6.5,3.937007874015748e-05,0,0.7068493150684931
259,2013-06-19,3655.0,0,0,1,0,0,0,0,0,15.776395413869702,6.15,0.0,1,0.7095890410958904
260,2013-06-20,2471.0,0,0,0,1,0,0,0,0,15.779299939836763,5.9,0.00047244094488188977,0,0.7123287671232876
261,2013-06-21,3010.0,0,0,0,0,1,0,0,0,15.780838380034831,6.15,3.937007874015748e-05,0,0.7150684931506849
262,2013-06-22,3143.0,0,0,0,0,0,1,0,0,15.78100934990929,6.55,0.0,1,0.7178082191780822
263,2013-06-23,1644.0,0,0,0,0,0,0,1,0,15.779812695513028,6.550000000000001,0.001220472440944882,0,0.7205479452054795
264,2013-06-24,2432.0,1,0,0,0,0,0,0,0,15.777249494023359,6.35,0.0007480314960629921,0,0.7232876712328767
265,2013-06-25,2649.0,0,1,0,0,0,0,0,0,15.773322050126893,6.6,0.0015354330708661418,0,0.726027397260274
266,2013-06-26,2904.0,0,0,1,0,0,0,0,0,15.768033888298316,6.550000000000001,0.00031496062992125983,0,0.7287671232876712
267,2013-06-27,2928.0,0,0,0,1,0,0,0,0,15.761389741028287,6.6,0.0005511811023622047,0,0.7315068493150685
268,2013-06-28,4099.0,0,0,0,0,1,0,0,0,15.753395533084488,7.3999999999999995,0.0,1,0.7342465753424657
269,2013-06-29,2732.0,0,0,0,0,0,1,0,0,15.744058361917082,7.55,0.0,1,0.736986301369863
270,2013-06-30,2746.0,0,0,0,0,0,0,1,0,15.733386474346473,7.800000000000001,0.0,1,0.7397260273972602
271,2013-07-01,4207.0,1,0,0,0,0,0,0,0,15.721389239695482,7.7,0.0,1,0.7424657534246575
272,2013-07-02,4696.0,0,1,0,0,0,0,0,0,15.708077119550644,7.15,0.0,1,0.7452054794520548
273,2013-07-03,4255.0,0,0,1,0,0,0,0,0,15.693461634357964,7.050000000000001,0.0,1,0.7479452054794521
274,2013-07-04,3749.0,0,0,0,1,0,0,0,1,15.677555327075977,6.4,0.0,1,0.7506849315068493
275,2013-07-05,3088.0,0,0,0,0,1,0,0,0,15.660371724124944,6.550000000000001,0.0,1,0.7534246575342466
276,2013-07-06,2922.0,0,0,0,0,0,1,0,0,15.64192529388338,6.75,0.0,1,0.7561643835616438
277,2013-07-07,2595.0,0,0,0,0,0,0,1,0,15.622231402993268,6.6,0.0,1,0.7589041095890411
278,2013-07-08,4347.0,1,0,0,0,0,0,0,0,15.601306270742912,6.8,0.0,1,0.7616438356164383
279,2013-07-09,4816.0,0,1,0,0,0,0,0,0,15.579166921800491,7.25,0.0,1,0.7643835616438356
280,2013-07-10,4607.0,0,0,1,0,0,0,0,0,15.555831137574003,6.45,0.0,1,0.7671232876712328
281,2013-07-11,4100.0,0,0,0,1,0,0,0,0,15.531317406471883,6.35,0.0,1,0.7698630136986301
282,2013-07-12,3696.0,0,0,0,0,1,0,0,0,15.50564487333644,6.15,0.0,1,0.7726027397260274
283,2013-07-13,2698.0,0,0,0,0,0,1,0,0,15.478833288316434,6.550000000000001,0.0,1,0.7753424657534247
284,2013-07-14,2640.0,0,0,0,0,0,0,1,0,15.450902955437599,6.85,0.0,1,0.7780821917808219
285,2013-07-15,4418.0,1,0,0,0,0,0,0,0,15.421874681121643,7.0,0.0,1,0.7808219178082192
286,2013-07-16,4593.0,0,1,0,0,0,0,0,0,15.391769722891963,7.65,0.0,1,0.7835616438356164
287,2013-07-17,4171.0,0,0,1,0,0,0,0,0,15.360609738493418,6.550000000000001,0.0,1,0.7863013698630137
288,2013-07-18,4386.0,0,0,0,1,0,0,0,0,15.328416735639037,6.800000000000001,0.0,1,0.7890410958904109
289,2013-07-19,3915.0,0,0,0,0,1,0,0,0,15.295213022582127,6.8999999999999995,0.0,1,0.7917808219178082
290,2013-07-20,2511.0,0,0,0,0,0,1,0,0,15.261021159697746,6.65,0.0,1,0.7945205479452054
291,2013-07-21,2425.0,0,0,0,0,0,0,1,0,15.225863912240657,6.5,0.0,1,0.7972602739726027
292,2013-07-22,4174.0,1,0,0,0,0,0,0,0,15.189764204431304,6.75,0.0,1,0.8
293,2013-07-23,4604.0,0,1,0,0,0,0,0,0,15.15274507500586,7.25,0.0,1,0.8027397260273973
294,2013-07-24,4694.0,0,0,1,0,0,0,0,0,15.114829634348105,7.300000000000001,0.0,1,0.8054794520547945
295,2013-07-25,4473.0,0,0,0,1,0,0,0,0,15.076041023307571,7.15,0.0,1,0.8082191780821918
296,2013-07-26,3963.0,0,0,0,0,1,0,0,0,15.036402373790542,7.300000000000001,0.0,1,0.810958904109589
297,2013-07-27,2501.0,0,0,0,0,0,1,0,0,14.995936771196325,6.65,0.0,1,0.8136986301369863
298,2013-07-28,1980.0,0,0,0,0,0,0,1,0,14.954667218757404,6.2,0.0,1,0.8164383561643835
299,2013-07-29,4088.0,1,0,0,0,0,0,0,0,14.912616603826125,6.65,0.0,1,0.8191780821917808
300,2013-07-30,4540.0,0,1,0,0,0,0,0,0,14.869807666139469,6.65,0.0,1,0.821917808219178
301,2013-07-31,4122.0,0,0,1,0,0,0,0,0,14.826262968080604,6.35,0.0,1,0.8246575342465754
302,2013-08-01,3719.0,0,0,0,1,0,0,0,0,14.78200486694347,6.25,0.0,1,0.8273972602739726
303,2013-08-02,2579.0,0,0,0,0,1,0,0,0,14.737055489197761,6.1,0.00031496062992125983,0,0.8301369863013699
304,2013-08-03,2257.0,0,0,0,0,0,1,0,0,14.691436706740863,6.85,0.0,1,0.8328767123287671
305,2013-08-04,2466.0,0,0,0,0,0,0,1,0,14.645170115114453,7.15,0.0,1,0.8356164383561644
306,2013-08-05,4312.0,1,0,0,0,0,0,0,0,14.598277013657093,7.25,0.0,1,0.8383561643835616
307,2013-08-06,4602.0,0,1,0,0,0,0,0,0,14.550778387554894,7.199999999999999,0.0,1,0.8410958904109589
308,2013-08-07,4556.0,0,0,1,0,0,0,0,0,14.50269489174848,7.25,0.0,1,0.8438356164383561
309,2013-08-08,4275.0,0,0,0,1,0,0,0,0,14.454046836647816,7.050000000000001,0.0,1,0.8465753424657534
310,2013-08-09,3833.0,0,0,0,0,1,0,0,0,14.404854175601859,7.050000000000001,0.0,1,0.8493150684931506
311,2013-08-10,1897.0,0,0,0,0,0,1,0,0,14.355136494067747,6.85,0.0003543307086614173,0,0.852054794520548
312,2013-08-11,2315.0,0,0,0,0,0,0,1,0,14.304913000418793,6.75,0.0,1,0.8547945205479452
313,2013-08-12,4028.0,1,0,0,0,0,0,0,0,14.25420251833091,6.949999999999999,0.0,1,0.8575342465753425
314,2013-08-13,4469.0,0,1,0,0,0,0,0,0,14.203023480682424,7.05,0.0,1,0.8602739726027397
315,2013-08-14,4171.0,0,0,1,0,0,0,0,0,14.151393924903589,7.0,0.00011811023622047244,0,0.863013698630137
316,2013-08-15,3334.0,0,0,0,1,0,0,0,0,14.099331489709753,6.65,0.00027559055118110237,0,0.8657534246575342
317,2013-08-16,3819.0,0,0,0,0,1,0,0,0,14.046853413151913,7.25,0.0,1,0.8684931506849315
318,2013-08-17,2219.0,0,0,0,0,0,1,0,0,13.993976531920026,7.05,0.0,1,0.8712328767123287
319,2013-08-18,2301.0,0,0,0,0,0,0,1,0,13.940717281832624,6.95,0.0,1,0.873972602739726
320,2013-08-19,4117.0,1,0,0,0,0,0,0,0,13.887091699449455,7.0,0.0,1,0.8767123287671232
321,2013-08-20,4524.0,0,1,0,0,0,0,0,0,13.833115424743614,6.949999999999999,0.0,1,0.8794520547945206
322,2013-08-21,4392.0,0,0,1,0,0,0,0,0,13.778803704770775,7.05,0.0,1,0.8821917808219178
323,2013-08-22,4170.0,0,0,0,1,0,0,0,0,13.72417139827662,7.15,0.0,1,0.8849315068493151
324,2013-08-23,3446.0,0,0,0,0,1,0,0,0,13.669232981182528,6.9,0.0,1,0.8876712328767123
325,2013-08-24,2030.0,0,0,0,0,0,1,0,0,13.614002552894249,6.95,0.0,1,0.8904109589041096
326,2013-08-25,2059.0,0,0,0,0,0,0,1,0,13.558493843378667,6.65,3.937007874015748e-05,0,0.8931506849315068
327,2013-08-26,3240.0,1,0,0,0,0,0,0,0,13.502720220955803,6.85,0.00015748031496062991,0,0.8958904109589041
328,2013-08-27,3892.0,0,1,0,0,0,0,0,0,13.446694700757162,7.15,0.00019685039370078743,0,0.8986301369863013
329,2013-08-28,3484.0,0,0,1,0,0,0,0,0,13.390429953801087,7.0,0.0008661417322834646,0,0.9013698630136986
330,2013-08-29,2375.0,0,0,0,1,0,0,0,0,13.333938316640756,7.0,0.0029921259842519685,0,0.9041095890410958
331,2013-08-30,3376.0,0,0,0,0,1,0,0,0,13.277231801540943,7.0,0.0,1,0.9068493150684932
332,2013-08-31,2292.0,0,0,0,0,0,1,0,0,13.220322107142053,6.949999999999999,0.0,1,0.9095890410958904
333,2013-09-01,2288.0,0,0,0,0,0,0,1,0,13.16322062957375,7.1,0.0,1,0.9123287671232877
334,2013-09-02,2325.0,1,0,0,0,0,0,0,1,13.105938473980071,7.25,0.0,1,0.915068493150685
335,2013-09-03,2931.0,0,1,0,0,0,0,0,0,13.048486466423098,6.95,0.0003543307086614173,0,0.9178082191780822
336,2013-09-04,3830.0,0,0,1,0,0,0,0,0,12.990875166131284,6.699999999999999,3.937007874015748e-05,0,0.9205479452054794
337,2013-09-05,2248.0,0,0,0,1,0,0,0,0,12.933114878063234,6.4,0.004291338582677166,0,0.9232876712328767
338,2013-09-06,2223.0,0,0,0,0,1,0,0,0,12.875215665758171,6.6,0.003307086614173228,0,0.9260273972602739
339,2013-09-07,1880.0,0,0,0,0,0,1,0,0,12.817187364445857,6.85,0.0,1,0.9287671232876712
340,2013-09-08,2331.0,0,0,0,0,0,0,1,0,12.759039594392597,6.9,0.0,1,0.9315068493150684
341,2013-09-09,3893.0,1,0,0,0,0,0,0,0,12.700781774458695,6.800000000000001,0.0,1,0.9342465753424658
342,2013-09-10,4245.0,0,1,0,0,0,0,0,0,12.642423135847103,6.95,0.0,1,0.936986301369863
343,2013-09-11,4411.0,0,0,1,0,0,0,0,0,12.583972736022814,7.7,0.0,1,0.9397260273972603
344,2013-09-12,4045.0,0,0,0,1,0,0,0,0,12.52543947278392,6.85,0.0,1,0.9424657534246575
345,2013-09-13,3232.0,0,0,0,0,1,0,0,0,12.4668320984682,6.3,0.0,1,0.9452054794520548
346,2013-09-14,1832.0,0,0,0,0,0,1,0,0,12.408159234278012,6.55,0.0,1,0.947945205479452
347,2013-09-15,1024.0,0,0,0,0,0,0,1,0,12.34942938470866,6.199999999999999,0.0005118110236220473,0,0.9506849315068493
348,2013-09-16,3065.0,1,0,0,0,0,0,0,0,12.290650952067413,6.5,3.937007874015748e-05,0,0.9534246575342465
349,2013-09-17,3284.0,0,1,0,0,0,0,0,0,12.231832251067802,6.050000000000001,0.0,1,0.9561643835616438
350,2013-09-18,3909.0,0,0,1,0,0,0,0,0,12.172981523488945,6.3,0.0,1,0.958904109589041
351,2013-09-19,4118.0,0,0,0,1,0,0,0,0,12.114106952886685,6.4,0.0,1,0.9616438356164384
352,2013-09-20,3334.0,0,0,0,0,1,0,0,0,12.055216679345579,6.5,0.0005511811023622047,0,0.9643835616438357
353,2013-09-21,1932.0,0,0,0,0,0,1,0,0,11.996318814262029,6.3,0.0,1,0.9671232876712329
354,2013-09-22,796.0,0,0,0,0,0,0,1,0,11.937421455146335,5.949999999999999,0.0020866141732283467,0,0.9698630136986301
355,2013-09-23,2257.0,1,0,0,0,0,0,0,0,11.878532700434485,5.65,0.0004330708661417323,0,0.9726027397260274
356,2013-09-24,3206.0,0,1,0,0,0,0,0,0,11.81966066429974,5.7,0.0,1,0.9753424657534246
357,2013-09-25,3102.0,0,0,1,0,0,0,0,0,11.760813491452765,5.5,0.00031496062992125983,0,0.9780821917808219
358,2013-09-26,3613.0,0,0,0,1,0,0,0,0,11.701999371921149,5.4,0.0,1,0.9808219178082191
359,2013-09-27,2149.0,0,0,0,0,1,0,0,0,11.643226555797323,5.4,0.00015748031496062991,0,0.9835616438356164
360,2013-09-28,477.0,0,0,0,0,0,1,0,0,11.584503367943537,5.75,0.006732283464566929,0,0.9863013698630136
361,2013-09-29,490.0,0,0,0,0,0,0,1,0,11.52583822264385,5.5,0.0025984251968503938,0,0.989041095890411
362,2013-09-30,2259.0,1,0,0,0,0,0,0,0,11.467239638189787,5.35,0.002874015748031496,0,0.9917808219178083
363,2013-10-01,2730.0,0,1,0,0,0,0,0,0,11.408716251388423,5.3,0.001220472440944882,0,0.9945205479452055
364,2013-10-02,2412.0,0,0,1,0,0,0,0,0,11.350276831979016,5.2,0.000826771653543307,0,0.9972602739726028
365,2013-10-03,3251.0,0,0,0,1,0,0,0,0,11.291930296943713,5.3,0.00011811023622047244,0,1.0
366,2013-10-04,3214.0,0,0,0,0,1,0,0,0,11.233685724698182,5.300000000000001,0.0,1,1.0027397260273974
367,2013-10-05,2153.0,0,0,0,0,0,1,0,0,11.175552369144606,5.75,0.0,1,1.0054794520547945
368,2013-10-06,2170.0,0,0,0,0,0,0,1,0,11.117539673571004,5.949999999999999,0.0006299212598425197,0,1.0082191780821919
369,2013-10-07,2940.0,1,0,0,0,0,0,0,0,11.059657284376694,5.699999999999999,7.874015748031496e-05,0,1.010958904109589
370,2013-10-08,2890.0,0,1,0,0,0,0,0,0,11.001915064604907,5.15,0.0010629921259842521,0,1.0136986301369864
371,2013-10-09,3587.0,0,0,1,0,0,0,0,0,10.944323107260413,5.050000000000001,0.0,1,1.0164383561643835
372,2013-10-10,3172.0,0,0,0,1,0,0,0,0,10.886891748388376,5.25,0.00015748031496062991,0,1.0191780821917809
373,2013-10-11,2334.0,0,0,0,0,1,0,0,0,10.829631579890677,5.4,0.0014173228346456691,0,1.021917808219178
374,2013-10-12,1274.0,0,0,0,0,0,1,0,0,10.77255346205146,5.3,0.00015748031496062991,0,1.0246575342465754
375,2013-10-13,1515.0,0,0,0,0,0,0,1,0,10.715668535744456,5.15,0.0,1,1.0273972602739727
376,2013-10-14,3405.0,1,0,0,0,0,0,0,1,10.658988234291007,4.95,0.0,1,1.0301369863013699
377,2013-10-15,3464.0,0,1,0,0,0,0,0,0,10.602524294935632,5.05,0.0,1,1.0328767123287672
378,2013-10-16,3340.0,0,0,1,0,0,0,0,0,10.546288769905583,5.15,0.0,1,1.0356164383561643
379,2013-10-17,3251.0,0,0,0,1,0,0,0,0,10.49029403701609,5.3,0.0,1,1.0383561643835617
380,2013-10-18,2950.0,0,0,0,0,1,0,0,0,10.43455280978332,5.0,0.0,1,1.0410958904109588
381,2013-10-19,1134.0,0,0,0,0,0,1,0,0,10.37907814700325,4.85,0.0,1,1.0438356164383562
382,2013-10-20,1112.0,0,0,0,0,0,0,1,0,10.323883461752375,4.85,0.0,1,1.0465753424657533
383,2013-10-21,3006.0,1,0,0,0,0,0,0,0,10.2689825297655,5.0,0.0,1,1.0493150684931507
384,2013-10-22,3162.0,0,1,0,0,0,0,0,0,10.214389497141072,5.15,0.0,1,1.0520547945205478
385,2013-10-23,3084.0,0,0,1,0,0,0,0,0,10.16011888732482,4.9,0.0,1,1.0547945205479452
386,2013-10-24,3015.0,0,0,0,1,0,0,0,0,10.106185607318654,4.65,0.0,1,1.0575342465753426
387,2013-10-25,2435.0,0,0,0,0,1,0,0,0,10.052604953059621,5.0,0.0,1,1.0602739726027397
388,2013-10-26,1367.0,0,0,0,0,0,1,0,0,9.999392613913347,5.0,0.0,1,1.063013698630137
389,2013-10-27,778.0,0,0,0,0,0,0,1,0,9.946564676221897,5.2,0.00027559055118110237,0,1.0657534246575342
390,2013-10-28,3328.0,1,0,0,0,0,0,0,0,9.894137625847064,5.15,0.0,1,1.0684931506849316
391,2013-10-29,3352.0,0,1,0,0,0,0,0,0,9.842128349645755,4.699999999999999,0.0,1,1.0712328767123287
392,2013-10-30,2954.0,0,0,1,0,0,0,0,0,9.790554135815201,5.050000000000001,7.874015748031496e-05,0,1.073972602739726
393,2013-10-31,2573.0,0,0,0,1,0,0,0,0,9.739432673043117,5.449999999999999,3.937007874015748e-05,0,1.0767123287671232
394,2013-11-01,2812.0,0,0,0,0,1,0,0,0,9.688782048397128,5.85,0.00019685039370078743,0,1.0794520547945206
395,2013-11-02,670.0,0,0,0,0,0,1,0,0,9.638620743888794,5.25,0.001968503937007874,0,1.082191780821918
396,2013-11-03,1321.0,0,0,0,0,0,0,1,0,9.588967631645106,4.7,7.874015748031496e-05,0,1.084931506849315
397,2013-11-04,3058.0,1,0,0,0,0,0,0,0,9.539841967623028,4.5,0.0,1,1.0876712328767124
398,2013-11-05,2789.0,0,1,0,0,0,0,0,0,9.49126338380189,5.05,0.00039370078740157485,0,1.0904109589041096
399,2013-11-06,2918.0,0,0,1,0,0,0,0,0,9.443251878789864,5.05,0.0005905511811023622,0,1.093150684931507
400,2013-11-07,1709.0,0,0,0,1,0,0,0,0,9.395827806783938,5.1,0.0046456692913385824,0,1.095890410958904
401,2013-11-08,2632.0,0,0,0,0,1,0,0,0,9.349011864823353,5.05,0.0,1,1.0986301369863014
402,2013-11-09,1193.0,0,0,0,0,0,1,0,0,9.302825078280849,4.65,0.00027559055118110237,0,1.1013698630136985
403,2013-11-10,990.0,0,0,0,0,0,0,1,0,9.257288784540574,4.95,0.0,1,1.104109589041096
404,2013-11-11,2661.0,1,0,0,0,0,0,0,1,9.212424614813447,5.199999999999999,0.0,1,1.106849315068493
405,2013-11-12,2416.0,0,1,0,0,0,0,0,0,9.168254474049675,5.4,0.0006299212598425197,0,1.1095890410958904
406,2013-11-13,3067.0,0,0,1,0,0,0,0,0,9.124800518911385,5.4,0.0,1,1.1123287671232878
407,2013-11-14,2591.0,0,0,0,1,0,0,0,0,9.082085133776873,4.75,0.00019685039370078743,0,1.115068493150685
408,2013-11-15,2063.0,0,0,0,0,1,0,0,0,9.040130904756413,4.8,0.00047244094488188977,0,1.1178082191780823
409,2013-11-16,1121.0,0,0,0,0,0,1,0,0,8.998960591706387,4.55,0.0,1,1.1205479452054794
410,2013-11-17,966.0,0,0,0,0,0,0,1,0,8.958597098240357,4.9,0.000826771653543307,0,1.1232876712328768
411,2013-11-18,2112.0,1,0,0,0,0,0,0,0,8.919063439745655,5.2,0.00405511811023622,0,1.126027397260274
412,2013-11-19,2309.0,0,1,0,0,0,0,0,0,8.880382709424708,4.8,0.00015748031496062991,0,1.1287671232876713
413,2013-11-20,2834.0,0,0,1,0,0,0,0,0,8.842578042394322,4.05,0.0,1,1.1315068493150684
414,2013-11-21,2505.0,0,0,0,1,0,0,0,0,8.80567257788816,3.8499999999999996,0.0,1,1.1342465753424658
415,2013-11-22,2330.0,0,0,0,0,1,0,0,0,8.769689419621647,4.050000000000001,0.0,1,1.1369863013698631
416,2013-11-23,1210.0,0,0,0,0,0,1,0,0,8.734651594394325,4.3,0.0,1,1.1397260273972603
417,2013-11-24,1141.0,0,0,0,0,0,0,1,0,8.700582009018099,4.3,0.0,1,1.1424657534246576
418,2013-11-25,2609.0,1,0,0,0,0,0,0,0,8.667503405677195,4.5,0.0,1,1.1452054794520548
419,2013-11-26,2541.0,0,1,0,0,0,0,0,0,8.635438315840702,4.550000000000001,0.0,1,1.1479452054794521
420,2013-11-27,2251.0,0,0,1,0,0,0,0,0,8.604409012864641,5.0,0.0,1,1.1506849315068493
421,2013-11-28,582.0,0,0,0,1,0,0,0,1,8.574437463437873,4.55,0.0,1,1.1534246575342466
422,2013-11-29,1004.0,0,0,0,0,1,0,0,0,8.5455452780406,4.5,7.874015748031496e-05,0,1.1561643835616437
423,2013-11-30,865.0,0,0,0,0,0,1,0,0,8.517753660601683,4.85,0.0003543307086614173,0,1.158904109589041
424,2013-12-01,681.0,0,0,0,0,0,0,1,0,8.491083357554489,5.1,0.00047244094488188977,0,1.1616438356164382
425,2013-12-02,2283.0,1,0,0,0,0,0,0,0,8.465554606506805,4.05,0.0007086614173228346,0,1.1643835616438356
426,2013-12-03,2211.0,0,1,0,0,0,0,0,0,8.44118708475288,3.5999999999999996,0.0,1,1.167123287671233
427,2013-12-04,2078.0,0,0,1,0,0,0,0,0,8.417999857867832,3.4,0.0,1,1.16986301369863
428,2013-12-05,1938.0,0,0,0,1,0,0,0,0,8.396011328636076,2.8499999999999996,0.0,1,1.1726027397260275
429,2013-12-06,1694.0,0,0,0,0,1,0,0,0,8.375239186573285,2.9,0.0,1,1.1753424657534246
430,2013-12-07,591.0,0,0,0,0,0,1,0,0,8.355700358309646,2.55,0.0,1,1.178082191780822
431,2013-12-08,473.0,0,0,0,0,0,0,1,0,8.337410959106386,2.8,0.0,1,1.180821917808219
432,2013-12-09,1793.0,1,0,0,0,0,0,0,0,8.320386245780426,2.8499999999999996,0.0,1,1.1835616438356165
433,2013-12-10,1870.0,0,1,0,0,0,0,0,0,8.304640571312683,3.75,0.0,1,1.1863013698630136
434,2013-12-11,2136.0,0,0,1,0,0,0,0,0,8.290187341412603,3.5,0.0,1,1.189041095890411
435,2013-12-12,1934.0,0,0,0,1,0,0,0,0,8.277038973307159,3.6500000000000004,0.0010629921259842521,0,1.1917808219178083
436,2013-12-13,1769.0,0,0,0,0,1,0,0,0,8.265206857014537,4.550000000000001,7.874015748031496e-05,0,1.1945205479452055
437,2013-12-14,884.0,0,0,0,0,0,1,0,0,8.254701319352252,4.6,0.0,1,1.1972602739726028
438,2013-12-15,755.0,0,0,0,0,0,0,1,0,8.245531590916778,5.0,0.00019685039370078743,0,1.2
439,2013-12-16,2500.0,1,0,0,0,0,0,0,0,8.23770577625534,4.5,3.937007874015748e-05,0,1.2027397260273973
440,2013-12-17,2232.0,0,1,0,0,0,0,0,0,8.231230827432894,4.35,0.0,1,1.2054794520547945
441,2013-12-18,2171.0,0,0,1,0,0,0,0,0,8.226112521176223,4.1,0.00019685039370078743,0,1.2082191780821918
442,2013-12-19,2075.0,0,0,0,1,0,0,0,0,8.22235543975433,3.65,0.0,1,1.210958904109589
443,2013-12-20,739.0,0,0,0,0,1,0,0,0,8.219962955729786,4.0,0.0008661417322834646,0,1.2136986301369863
444,2013-12-21,520.0,0,0,0,0,0,1,0,0,8.218937220689002,4.5,0.0008661417322834646,0,1.2164383561643837
445,2013-12-22,400.0,0,0,0,0,0,0,1,0,8.21927915803183,4.9,0.001653543307086614,0,1.2191780821917808
446,2013-12-23,1417.0,1,0,0,0,0,0,0,0,8.220988459872132,4.8,0.00023622047244094488,0,1.2219178082191782
447,2013-12-24,1082.0,0,1,0,0,0,0,0,0,8.22406358807155,4.2,0.0,1,1.2246575342465753
448,2013-12-25,371.0,0,0,1,0,0,0,0,1,8.228501779399028,3.95,0.0,1,1.2273972602739727
449,2013-12-26,1190.0,0,0,0,1,0,0,0,0,8.23429905477917,3.85,0.0,1,1.2301369863013698
450,2013-12-27,1066.0,0,0,0,0,1,0,0,0,8.24145023256321,4.0,3.937007874015748e-05,0,1.2328767123287672
451,2013-12-28,875.0,0,0,0,0,0,1,0,0,8.249948945728372,4.35,0.0,1,1.2356164383561643
452,2013-12-29,684.0,0,0,0,0,0,0,1,0,8.259787662883987,4.0,0.0,1,1.2383561643835617
453,2013-12-30,1722.0,1,0,0,0,0,0,0,0,8.270957712937351,4.4,3.937007874015748e-05,0,1.2410958904109588
454,2013-12-31,1419.0,0,1,0,0,0,0,0,0,8.283449313248479,4.4,7.874015748031496e-05,0,1.2438356164383562
455,2014-01-01,914.0,0,0,1,0,0,0,0,1,8.29725160108086,4.15,0.0,1,1.2465753424657535
456,2014-01-02,1865.0,0,0,0,1,0,0,0,0,8.312352668136302,4.699999999999999,0.0006299212598425197,0,1.2493150684931507
457,2014-01-03,2027.0,0,0,0,0,1,0,0,0,8.32873959794455,4.25,0.00023622047244094488,0,1.252054794520548
458,2014-01-04,1172.0,0,0,0,0,0,1,0,0,8.346398505863785,3.9499999999999997,0.0,1,1.2547945205479452
459,2014-01-05,1151.0,0,0,0,0,0,0,1,0,8.365314581437062,3.9000000000000004,0.0,1,1.2575342465753425
